date,hospital,total_beds,occupied_beds,occupancy_rate,elderly_patients_pct
2024-09-18,KTPH,990,819,0.608,0.411
2024-09-18,AH,931,826,0.891,0.445
2024-09-18,IMH,1464,592,0.617,0.453
2024-09-18,KKH,644,802,0.605,0.329
2024-09-19,SGH,1468,1251,0.861,0.499
2024-09-19,NUH,1024,682,0.815,0.246
2024-09-19,TTSH,591,682,0.913,0.178
2024-09-19,CGH,1294,968,0.672,0.49
2024-09-19,KTPH,790,1203,0.877,0.404
2024-09-19,AH,876,1243,0.87,0.402
2024-09-19,IMH,1235,587,0.944,0.272
2024-09-19,KKH,1094,404,0.5,0.526
2024-09-20,SGH,1243,1094,0.833,0.43
2024-09-20,NUH,1155,851,0.673,0.29
2024-09-20,TTSH,791,496,0.697,0.391
2024-09-20,CGH,822,1089,0.729,0.334
2024-09-20,KTPH,1214,1140,0.867,0.366
2024-09-20,AH,501,639,0.558,0.371
2024-09-20,IMH,1220,593,0.746,0.244
2024-09-20,KKH,788,329,0.588,0.374
2024-09-21,SGH,992,466,0.5,0.257
2024-09-21,NUH,1260,1414,0.95,0.283
2024-09-21,TTSH,863,803,0.715,0.176
2024-09-21,CGH,1124,298,0.5,0.389
2024-09-21,KTPH,1315,583,0.68,0.396
2024-09-21,AH,1152,679,0.655,0.515
2024-09-21,IMH,835,681,0.68,0.429
2024-09-21,KKH,1411,608,0.5,0.379
2024-09-22,SGH,885,724,0.5,0.443
2024-09-22,NUH,759,598,0.671,0.184
2024-09-22,TTSH,1476,1067,0.851,0.308
2024-09-22,CGH,976,600,0.906,0.336
2024-09-22,KTPH,961,706,0.735,0.193
2024-09-22,AH,1317,599,0.566,0.349
2024-09-22,IMH,974,1056,0.846,0.388
2024-09-22,KKH,661,1170,0.785,0.257
2024-09-23,SGH,989,478,0.95,0.452
2024-09-23,NUH,1141,587,0.604,0.513
2024-09-23,TTSH,1174,458,0.691,0.346
2024-09-23,CGH,1449,1164,0.855,0.425
2024-09-23,KTPH,915,835,0.679,0.254
2024-09-23,AH,764,463,0.645,0.46
2024-09-23,IMH,834,461,0.537,0.418
2024-09-23,KKH,1010,1085,0.766,0.416
2024-09-24,SGH,802,787,0.95,0.22
2024-09-24,NUH,928,806,0.95,0.485
2024-09-24,TTSH,1420,825,0.594,0.184
2024-09-24,CGH,1256,636,0.581,0.589
2024-09-24,KTPH,1290,490,0.757,0.328
2024-09-24,AH,508,489,0.723,0.325
2024-09-24,IMH,830,892,0.658,0.432
2024-09-24,KKH,1158,938,0.95,0.424
2024-09-25,SGH,586,800,0.666,0.398
2024-09-25,NUH,1149,1042,0.909,0.319
2024-09-25,TTSH,518,1399,0.95,0.414
2024-09-25,CGH,908,1053,0.816,0.402
2024-09-25,KTPH,824,788,0.83,0.346
2024-09-25,AH,824,567,0.556,0.496
2024-09-25,IMH,1370,368,0.5,0.485
2024-09-25,KKH,1230,718,0.95,0.162
2024-09-26,SGH,724,1318,0.882,0.27
2024-09-26,NUH,556,1060,0.722,0.289
2024-09-26,TTSH,879,389,0.632,0.464
2024-09-26,CGH,663,251,0.5,0.258
2024-09-26,KTPH,1101,1221,0.821,0.391
2024-09-26,AH,654,765,0.58,0.327
2024-09-26,IMH,1114,653,0.665,0.368
2024-09-26,KKH,739,412,0.54,0.368
2024-09-27,SGH,549,554,0.712,0.22
2024-09-27,NUH,1050,689,0.574,0.337
2024-09-27,TTSH,729,976,0.839,0.272
2024-09-27,CGH,1119,491,0.924,0.335
2024-09-27,KTPH,970,891,0.95,0.384
2024-09-27,AH,610,740,0.87,0.442
2024-09-27,IMH,1032,936,0.823,0.457
2024-09-27,KKH,1418,991,0.95,0.327
2024-09-28,SGH,796,471,0.569,0.224
2024-09-28,NUH,574,805,0.68,0.098
2024-09-28,TTSH,995,1374,0.95,0.392
2024-09-28,CGH,890,700,0.574,0.241
2024-09-28,KTPH,780,1148,0.79,0.319
2024-09-28,AH,685,904,0.665,0.313
2024-09-28,IMH,641,774,0.95,0.43
2024-09-28,KKH,1397,752,0.518,0.436
2024-09-29,SGH,883,394,0.631,0.359
2024-09-29,NUH,609,744,0.696,0.465
2024-09-29,TTSH,1169,453,0.789,0.29
2024-09-29,CGH,711,1056,0.763,0.334
2024-09-29,KTPH,1041,932,0.722,0.434
2024-09-29,AH,1258,662,0.742,0.208
2024-09-29,IMH,1453,423,0.64,0.293
2024-09-29,KKH,1224,1114,0.848,0.44
2024-09-30,SGH,692,704,0.937,0.283
2024-09-30,NUH,1206,494,0.643,0.519
2024-09-30,TTSH,949,832,0.802,0.331
2024-09-30,CGH,1384,695,0.5,0.321
2024-09-30,KTPH,623,751,0.862,0.35
2024-09-30,AH,852,537,0.874,0.334
2024-09-30,IMH,664,811,0.665,0.486
2024-09-30,KKH,1183,855,0.742,0.372
2024-10-01,SGH,907,557,0.661,0.074
2024-10-01,NUH,1435,972,0.738,0.151
2024-10-01,TTSH,1120,1057,0.797,0.531
2024-10-01,CGH,879,442,0.664,0.45
2024-10-01,KTPH,996,826,0.638,0.411
2024-10-01,AH,986,905,0.95,0.332
2024-10-01,IMH,1499,668,0.787,0.377
2024-10-01,KKH,1247,1220,0.95,0.458
2024-10-02,SGH,1175,578,0.741,0.379
2024-10-02,NUH,632,631,0.817,0.227
2024-10-02,TTSH,534,944,0.95,0.391
2024-10-02,CGH,827,1017,0.694,0.198
2024-10-02,KTPH,601,945,0.709,0.282
2024-10-02,AH,1184,777,0.748,0.477
2024-10-02,IMH,1151,536,0.95,0.384
2024-10-02,KKH,1201,1109,0.881,0.338
2024-10-03,SGH,665,522,0.805,0.419
2024-10-03,NUH,666,1056,0.874,0.437
2024-10-03,TTSH,1178,828,0.917,0.489
2024-10-03,CGH,790,467,0.736,0.387
2024-10-03,KTPH,1265,677,0.95,0.286
2024-10-03,AH,828,484,0.942,0.322
2024-10-03,IMH,1236,541,0.7,0.368
2024-10-03,KKH,1486,739,0.768,0.348
2024-10-04,SGH,895,767,0.552,0.356
2024-10-04,NUH,815,693,0.593,0.333
2024-10-04,TTSH,738,498,0.827,0.275
2024-10-04,CGH,874,851,0.95,0.299
2024-10-04,KTPH,606,1288,0.95,0.297
2024-10-04,AH,1232,896,0.825,0.302
2024-10-04,IMH,1087,848,0.673,0.234
2024-10-04,KKH,1221,624,0.95,0.374
2024-10-05,SGH,1234,690,0.61,0.301
2024-10-05,NUH,934,295,0.56,0.309
2024-10-05,TTSH,1032,564,0.582,0.327
2024-10-05,CGH,912,1143,0.797,0.245
2024-10-05,KTPH,1488,687,0.639,0.255
2024-10-05,AH,1271,892,0.67,0.339
2024-10-05,IMH,942,552,0.652,0.434
2024-10-05,KKH,937,347,0.694,0.349
2024-10-06,SGH,678,645,0.846,0.223
2024-10-06,NUH,529,306,0.548,0.366
2024-10-06,TTSH,1290,764,0.636,0.55
2024-10-06,CGH,952,1162,0.857,0.274
2024-10-06,KTPH,588,553,0.5,0.274
2024-10-06,AH,1406,468,0.712,0.42
2024-10-06,IMH,1378,767,0.729,0.563
2024-10-06,KKH,1081,699,0.55,0.391
2024-10-07,SGH,1438,825,0.644,0.419
2024-10-07,NUH,670,578,0.95,0.395
2024-10-07,TTSH,929,759,0.755,0.237
2024-10-07,CGH,1056,1082,0.932,0.314
2024-10-07,KTPH,1227,800,0.588,0.366
2024-10-07,AH,1437,449,0.889,0.352
2024-10-07,IMH,917,1015,0.875,0.56
2024-10-07,KKH,1469,304,0.5,0.396
2024-10-08,SGH,701,983,0.761,0.265
2024-10-08,NUH,1365,784,0.95,0.361
2024-10-08,TTSH,805,445,0.5,0.293
2024-10-08,CGH,724,1192,0.95,0.304
2024-10-08,KTPH,1390,1270,0.936,0.422
2024-10-08,AH,1377,950,0.661,0.46
2024-10-08,IMH,971,696,0.651,0.289
2024-10-08,KKH,1237,832,0.709,0.389
2024-10-09,SGH,819,642,0.914,0.221
2024-10-09,NUH,644,986,0.95,0.383
2024-10-09,TTSH,715,873,0.795,0.303
2024-10-09,CGH,764,951,0.669,0.457
2024-10-09,KTPH,905,763,0.894,0.286
2024-10-09,AH,582,342,0.51,0.308
2024-10-09,IMH,1334,340,0.675,0.147
2024-10-09,KKH,512,1033,0.82,0.365
2024-10-10,SGH,1148,735,0.534,0.483
2024-10-10,NUH,897,582,0.608,0.299
2024-10-10,TTSH,1324,773,0.578,0.226
2024-10-10,CGH,1437,1248,0.95,0.444
2024-10-10,KTPH,1496,1088,0.95,0.446
2024-10-10,AH,552,1122,0.756,0.405
2024-10-10,IMH,1184,523,0.772,0.51
2024-10-10,KKH,1413,1122,0.885,0.442
2024-10-11,SGH,966,826,0.599,0.339
2024-10-11,NUH,925,449,0.527,0.224
2024-10-11,TTSH,543,516,0.789,0.354
2024-10-11,CGH,629,525,0.927,0.196
2024-10-11,KTPH,1044,745,0.95,0.318
2024-10-11,AH,685,1169,0.85,0.277
2024-10-11,IMH,866,595,0.95,0.436
2024-10-11,KKH,717,888,0.95,0.187
2024-10-12,SGH,1253,311,0.557,0.317
2024-10-12,NUH,1114,681,0.816,0.436
2024-10-12,TTSH,1391,1326,0.898,0.189
2024-10-12,CGH,570,542,0.642,0.494
2024-10-12,KTPH,1430,308,0.592,0.394
2024-10-12,AH,768,266,0.5,0.325
2024-10-12,IMH,632,919,0.731,0.231
2024-10-12,KKH,774,616,0.616,0.286
2024-10-13,SGH,1487,711,0.69,0.017
2024-10-13,NUH,955,645,0.77,0.472
2024-10-13,TTSH,1349,1117,0.876,0.302
2024-10-13,CGH,572,419,0.659,0.266
2024-10-13,KTPH,1497,787,0.883,0.356
2024-10-13,AH,1282,834,0.831,0.336
2024-10-13,IMH,1489,275,0.5,0.395
2024-10-13,KKH,862,272,0.5,0.488
2024-10-14,SGH,1270,512,0.8,0.401
2024-10-14,NUH,1440,298,0.549,0.334
2024-10-14,TTSH,1064,569,0.712,0.501
2024-10-14,CGH,1290,423,0.754,0.232
2024-10-14,KTPH,741,1291,0.9,0.354
2024-10-14,AH,1334,737,0.808,0.271
2024-10-14,IMH,892,742,0.657,0.504
2024-10-14,KKH,577,835,0.791,0.503
2024-10-15,SGH,800,1047,0.724,0.269
2024-10-15,NUH,542,504,0.889,0.341
2024-10-15,TTSH,1225,415,0.684,0.464
2024-10-15,CGH,1436,598,0.542,0.296
2024-10-15,KTPH,1431,792,0.719,0.297
2024-10-15,AH,990,381,0.736,0.373
2024-10-15,IMH,1259,867,0.65,0.292
2024-10-15,KKH,969,848,0.705,0.361
2024-10-16,SGH,967,713,0.5,0.298
2024-10-16,NUH,1219,530,0.564,0.354
2024-10-16,TTSH,1395,1195,0.904,0.258
2024-10-16,CGH,863,986,0.75,0.405
2024-10-16,KTPH,698,1312,0.937,0.234
2024-10-16,AH,898,1305,0.919,0.33
2024-10-16,IMH,566,602,0.5,0.561
2024-10-16,KKH,587,1397,0.95,0.434
2024-10-17,SGH,874,464,0.843,0.471
2024-10-17,NUH,590,324,0.603,0.316
2024-10-17,TTSH,603,1193,0.874,0.43
2024-10-17,CGH,1104,676,0.571,0.352
2024-10-17,KTPH,713,896,0.813,0.283
2024-10-17,AH,1132,522,0.908,0.461
2024-10-17,IMH,1304,814,0.689,0.27
2024-10-17,KKH,1480,681,0.651,0.384
2024-10-18,SGH,551,637,0.646,0.408
2024-10-18,NUH,1315,793,0.927,0.43
2024-10-18,TTSH,643,474,0.68,0.289
2024-10-18,CGH,763,358,0.5,0.403
2024-10-18,KTPH,959,1019,0.85,0.283
2024-10-18,AH,1205,880,0.687,0.262
2024-10-18,IMH,1123,672,0.623,0.503
2024-10-18,KKH,1162,893,0.715,0.348
2024-10-19,SGH,574,554,0.929,0.541
2024-10-19,NUH,784,391,0.519,0.442
2024-10-19,TTSH,727,803,0.95,0.324
2024-10-19,CGH,1461,523,0.709,0.414
2024-10-19,KTPH,1454,640,0.671,0.358
2024-10-19,AH,580,440,0.513,0.345
2024-10-19,IMH,785,567,0.631,0.389
2024-10-19,KKH,947,548,0.603,0.162
2024-10-20,SGH,535,508,0.863,0.266
2024-10-20,NUH,795,1273,0.95,0.374
2024-10-20,TTSH,669,446,0.692,0.491
2024-10-20,CGH,1072,996,0.694,0.478
2024-10-20,KTPH,820,582,0.527,0.352
2024-10-20,AH,976,392,0.517,0.267
2024-10-20,IMH,1073,672,0.803,0.416
2024-10-20,KKH,1474,1116,0.772,0.413
2024-10-21,SGH,1036,372,0.73,0.411
2024-10-21,NUH,893,552,0.506,0.45
2024-10-21,TTSH,609,768,0.821,0.293
2024-10-21,CGH,754,795,0.7,0.416
2024-10-21,KTPH,896,744,0.755,0.199
2024-10-21,AH,1312,912,0.771,0.384
2024-10-21,IMH,618,1095,0.834,0.269
2024-10-21,KKH,1139,1121,0.891,0.262
2024-10-22,SGH,826,883,0.847,0.305
2024-10-22,NUH,1028,424,0.518,0.382
2024-10-22,TTSH,847,931,0.95,0.293
2024-10-22,CGH,1210,1040,0.732,0.301
2024-10-22,KTPH,813,986,0.944,0.334
2024-10-22,AH,1112,483,0.782,0.308
2024-10-22,IMH,1169,733,0.731,0.332
2024-10-22,KKH,945,944,0.85,0.368
2024-10-23,SGH,1475,780,0.733,0.448
2024-10-23,NUH,1365,938,0.72,0.424
2024-10-23,TTSH,967,1143,0.929,0.225
2024-10-23,CGH,779,660,0.827,0.284
2024-10-23,KTPH,1191,395,0.5,0.397
2024-10-23,AH,1349,953,0.643,0.418
2024-10-23,IMH,969,581,0.842,0.191
2024-10-23,KKH,1028,292,0.5,0.274
2024-10-24,SGH,1192,695,0.832,0.475
2024-10-24,NUH,922,483,0.874,0.398
2024-10-24,TTSH,567,955,0.854,0.43
2024-10-24,CGH,1355,598,0.915,0.266
2024-10-24,KTPH,1058,1060,0.846,0.409
2024-10-24,AH,604,797,0.542,0.338
2024-10-24,IMH,1443,1069,0.827,0.382
2024-10-24,KKH,565,1096,0.745,0.372
2024-10-25,SGH,1224,949,0.86,0.436
2024-10-25,NUH,1260,802,0.78,0.254
2024-10-25,TTSH,1149,912,0.752,0.392
2024-10-25,CGH,555,565,0.5,0.18
2024-10-25,KTPH,1032,1195,0.817,0.467
2024-10-25,AH,1054,864,0.725,0.34
2024-10-25,IMH,969,609,0.718,0.313
2024-10-25,KKH,1251,620,0.701,0.327
2024-10-26,SGH,614,603,0.635,0.178
2024-10-26,NUH,1020,925,0.854,0.504
2024-10-26,TTSH,1377,517,0.821,0.38
2024-10-26,CGH,1065,569,0.563,0.472
2024-10-26,KTPH,931,740,0.832,0.257
2024-10-26,AH,894,917,0.632,0.288
2024-10-26,IMH,656,825,0.753,0.504
2024-10-26,KKH,1309,962,0.834,0.468
2024-10-27,SGH,1361,481,0.898,0.393
2024-10-27,NUH,954,522,0.555,0.435
2024-10-27,TTSH,1201,690,0.623,0.354
2024-10-27,CGH,695,876,0.798,0.177
2024-10-27,KTPH,866,490,0.5,0.466
2024-10-27,AH,1088,686,0.691,0.506
2024-10-27,IMH,965,679,0.755,0.239
2024-10-27,KKH,762,380,0.533,0.418
2024-10-28,SGH,1082,928,0.711,0.422
2024-10-28,NUH,681,615,0.613,0.482
2024-10-28,TTSH,1101,887,0.66,0.194
2024-10-28,CGH,932,861,0.756,0.459
2024-10-28,KTPH,1365,507,0.95,0.238
2024-10-28,AH,929,1170,0.851,0.405
2024-10-28,IMH,1392,1018,0.95,0.345
2024-10-28,KKH,1178,497,0.664,0.422
2024-10-29,SGH,1406,753,0.603,0.394
2024-10-29,NUH,1190,1210,0.814,0.539
2024-10-29,TTSH,1249,958,0.727,0.256
2024-10-29,CGH,1258,605,0.843,0.32
2024-10-29,KTPH,512,1047,0.822,0.508
2024-10-29,AH,1189,1195,0.95,0.404
2024-10-29,IMH,1002,535,0.784,0.481
2024-10-29,KKH,1317,370,0.5,0.396
2024-10-30,SGH,1029,1006,0.869,0.444
2024-10-30,NUH,737,552,0.742,0.3
2024-10-30,TTSH,783,387,0.722,0.265
2024-10-30,CGH,791,883,0.793,0.346
2024-10-30,KTPH,1098,906,0.842,0.514
2024-10-30,AH,777,1189,0.797,0.415
2024-10-30,IMH,1483,799,0.727,0.439
2024-10-30,KKH,558,533,0.908,0.317
2024-10-31,SGH,603,608,0.808,0.257
2024-10-31,NUH,800,658,0.571,0.318
2024-10-31,TTSH,583,1110,0.778,0.204
2024-10-31,CGH,866,422,0.502,0.351
2024-10-31,KTPH,754,821,0.607,0.487
2024-10-31,AH,1457,935,0.95,0.441
2024-10-31,IMH,1198,671,0.729,0.362
2024-10-31,KKH,1376,570,0.936,0.481
2024-11-01,SGH,1299,427,0.818,0.241
2024-11-01,NUH,802,550,0.828,0.347
2024-11-01,TTSH,1034,753,0.95,0.359
2024-11-01,CGH,1191,586,0.738,0.265
2024-11-01,KTPH,605,1090,0.781,0.474
2024-11-01,AH,915,966,0.8,0.505
2024-11-01,IMH,931,616,0.729,0.39
2024-11-01,KKH,1469,1329,0.95,0.445
2024-11-02,SGH,1157,833,0.735,0.205
2024-11-02,NUH,541,594,0.903,0.363
2024-11-02,TTSH,775,457,0.643,0.413
2024-11-02,CGH,1454,591,0.814,0.424
2024-11-02,KTPH,1418,889,0.615,0.231
2024-11-02,AH,1311,1318,0.884,0.524
2024-11-02,IMH,915,518,0.649,0.297
2024-11-02,KKH,929,927,0.63,0.352
2024-11-03,SGH,905,293,0.554,0.185
2024-11-03,NUH,538,799,0.829,0.349
2024-11-03,TTSH,911,671,0.677,0.276
2024-11-03,CGH,1448,479,0.84,0.281
2024-11-03,KTPH,1434,379,0.656,0.328
2024-11-03,AH,846,678,0.504,0.283
2024-11-03,IMH,1379,1152,0.95,0.256
2024-11-03,KKH,1171,493,0.803,0.468
2024-11-04,SGH,1101,1002,0.935,0.301
2024-11-04,NUH,1125,490,0.729,0.378
2024-11-04,TTSH,704,818,0.95,0.427
2024-11-04,CGH,733,407,0.792,0.382
2024-11-04,KTPH,919,583,0.611,0.402
2024-11-04,AH,1091,413,0.718,0.374
2024-11-04,IMH,574,729,0.595,0.454
2024-11-04,KKH,1177,637,0.712,0.216
2024-11-05,SGH,590,472,0.77,0.498
2024-11-05,NUH,589,707,0.563,0.399
2024-11-05,TTSH,1323,823,0.85,0.518
2024-11-05,CGH,1189,748,0.93,0.446
2024-11-05,KTPH,567,1246,0.932,0.38
2024-11-05,AH,1232,1190,0.95,0.221
2024-11-05,IMH,518,563,0.63,0.445
2024-11-05,KKH,1285,641,0.94,0.536
2024-11-06,SGH,898,1106,0.76,0.261
2024-11-06,NUH,1410,898,0.95,0.369
2024-11-06,TTSH,1026,925,0.714,0.246
2024-11-06,CGH,786,456,0.797,0.301
2024-11-06,KTPH,817,666,0.95,0.171
2024-11-06,AH,1143,862,0.939,0.413
2024-11-06,IMH,965,930,0.753,0.332
2024-11-06,KKH,577,1051,0.918,0.377
2024-11-07,SGH,675,598,0.65,0.332
2024-11-07,NUH,1363,564,0.75,0.353
2024-11-07,TTSH,557,794,0.95,0.367
2024-11-07,CGH,601,1035,0.896,0.48
2024-11-07,KTPH,1350,973,0.95,0.448
2024-11-07,AH,905,468,0.592,0.381
2024-11-07,IMH,1431,727,0.921,0.153
2024-11-07,KKH,1080,576,0.95,0.309
2024-11-08,SGH,1154,1031,0.844,0.376
2024-11-08,NUH,526,476,0.657,0.423
2024-11-08,TTSH,517,668,0.95,0.203
2024-11-08,CGH,582,1033,0.724,0.299
2024-11-08,KTPH,1298,545,0.653,0.348
2024-11-08,AH,757,538,0.681,0.3
2024-11-08,IMH,1370,1195,0.95,0.397
2024-11-08,KKH,1313,393,0.68,0.358
2024-11-09,SGH,1009,700,0.831,0.399
2024-11-09,NUH,668,791,0.95,0.413
2024-11-09,TTSH,1114,1049,0.95,0.397
2024-11-09,CGH,857,412,0.74,0.154
2024-11-09,KTPH,1418,863,0.942,0.312
2024-11-09,AH,1431,1027,0.758,0.324
2024-11-09,IMH,867,1278,0.914,0.473
2024-11-09,KKH,1250,542,0.839,0.35
2024-11-10,SGH,939,500,0.718,0.21
2024-11-10,NUH,739,1062,0.817,0.429
2024-11-10,TTSH,1017,727,0.562,0.175
2024-11-10,CGH,559,991,0.95,0.473
2024-11-10,KTPH,706,782,0.895,0.477
2024-11-10,AH,848,846,0.856,0.411
2024-11-10,IMH,1086,956,0.799,0.23
2024-11-10,KKH,1176,828,0.94,0.303
2024-11-11,SGH,1495,1255,0.95,0.26
2024-11-11,NUH,670,597,0.717,0.301
2024-11-11,TTSH,1380,1065,0.845,0.321
2024-11-11,CGH,1113,1176,0.791,0.357
2024-11-11,KTPH,993,655,0.882,0.464
2024-11-11,AH,762,993,0.737,0.329
2024-11-11,IMH,828,516,0.95,0.309
2024-11-11,KKH,700,612,0.739,0.349
2024-11-12,SGH,1201,1027,0.95,0.437
2024-11-12,NUH,1220,816,0.95,0.352
2024-11-12,TTSH,721,1064,0.82,0.243
2024-11-12,CGH,1096,953,0.929,0.363
2024-11-12,KTPH,782,435,0.869,0.226
2024-11-12,AH,823,675,0.915,0.213
2024-11-12,IMH,852,1190,0.824,0.277
2024-11-12,KKH,792,1196,0.922,0.42
2024-11-13,SGH,764,598,0.949,0.183
2024-11-13,NUH,916,793,0.678,0.197
2024-11-13,TTSH,1327,573,0.836,0.346
2024-11-13,CGH,1118,481,0.95,0.258
2024-11-13,KTPH,856,1193,0.95,0.369
2024-11-13,AH,1003,1285,0.95,0.259
2024-11-13,IMH,1151,1315,0.95,0.363
2024-11-13,KKH,805,645,0.911,0.056
2024-11-14,SGH,1084,846,0.95,0.338
2024-11-14,NUH,715,1088,0.892,0.254
2024-11-14,TTSH,1138,1257,0.95,0.395
2024-11-14,CGH,1146,878,0.662,0.203
2024-11-14,KTPH,1111,1387,0.95,0.35
2024-11-14,AH,1156,801,0.741,0.439
2024-11-14,IMH,1225,873,0.86,0.163
2024-11-14,KKH,702,1088,0.756,0.36
2024-11-15,SGH,821,859,0.937,0.13
2024-11-15,NUH,1031,601,0.928,0.322
2024-11-15,TTSH,1093,1000,0.928,0.372
2024-11-15,CGH,1244,706,0.5,0.305
2024-11-15,KTPH,989,705,0.542,0.261
2024-11-15,AH,1374,689,0.757,0.158
2024-11-15,IMH,1274,713,0.804,0.499
2024-11-15,KKH,1091,589,0.945,0.385
2024-11-16,SGH,667,488,0.623,0.378
2024-11-16,NUH,698,455,0.741,0.2
2024-11-16,TTSH,1390,637,0.592,0.36
2024-11-16,CGH,1332,1328,0.95,0.207
2024-11-16,KTPH,991,1043,0.95,0.149
2024-11-16,AH,1411,402,0.746,0.328
2024-11-16,IMH,682,1126,0.912,0.444
2024-11-16,KKH,996,801,0.732,0.424
2024-11-17,SGH,1404,302,0.564,0.19
2024-11-17,NUH,1116,1085,0.741,0.261
2024-11-17,TTSH,630,1070,0.743,0.436
2024-11-17,CGH,696,416,0.685,0.257
2024-11-17,KTPH,1219,700,0.857,0.262
2024-11-17,AH,1396,481,0.95,0.156
2024-11-17,IMH,600,726,0.591,0.383
2024-11-17,KKH,913,469,0.619,0.36
2024-11-18,SGH,1049,390,0.628,0.238
2024-11-18,NUH,624,679,0.838,0.458
2024-11-18,TTSH,949,913,0.699,0.464
2024-11-18,CGH,1489,981,0.756,0.17
2024-11-18,KTPH,516,1079,0.95,0.505
2024-11-18,AH,988,592,0.831,0.412
2024-11-18,IMH,642,775,0.95,0.247
2024-11-18,KKH,1088,699,0.872,0.295
2024-11-19,SGH,782,746,0.95,0.423
2024-11-19,NUH,1148,1024,0.771,0.378
2024-11-19,TTSH,893,967,0.812,0.232
2024-11-19,CGH,1094,834,0.95,0.173
2024-11-19,KTPH,877,1145,0.808,0.263
2024-11-19,AH,1434,926,0.795,0.3
2024-11-19,IMH,1082,799,0.746,0.391
2024-11-19,KKH,1369,698,0.91,0.444
2024-11-20,SGH,1062,1001,0.95,0.278
2024-11-20,NUH,676,975,0.831,0.404
2024-11-20,TTSH,1378,526,0.594,0.335
2024-11-20,CGH,555,1170,0.95,0.34
2024-11-20,KTPH,1140,968,0.913,0.348
2024-11-20,AH,673,1229,0.95,0.325
2024-11-20,IMH,755,819,0.735,0.361
2024-11-20,KKH,872,887,0.95,0.257
2024-11-21,SGH,554,499,0.865,0.515
2024-11-21,NUH,1159,996,0.95,0.402
2024-11-21,TTSH,1087,871,0.95,0.394
2024-11-21,CGH,875,994,0.809,0.322
2024-11-21,KTPH,1490,1002,0.806,0.151
2024-11-21,AH,1443,1092,0.95,0.3
2024-11-21,IMH,995,615,0.95,0.392
2024-11-21,KKH,1360,1268,0.95,0.322
2024-11-22,SGH,683,765,0.95,0.514
2024-11-22,NUH,1156,1208,0.95,0.279
2024-11-22,TTSH,861,898,0.618,0.428
2024-11-22,CGH,811,1019,0.943,0.417
2024-11-22,KTPH,850,500,0.95,0.289
2024-11-22,AH,879,791,0.719,0.292
2024-11-22,IMH,1402,1178,0.95,0.482
2024-11-22,KKH,1118,616,0.5,0.371
2024-11-23,SGH,532,829,0.752,0.323
2024-11-23,NUH,1024,360,0.689,0.271
2024-11-23,TTSH,518,300,0.568,0.637
2024-11-23,CGH,1444,755,0.845,0.469
2024-11-23,KTPH,534,977,0.775,0.161
2024-11-23,AH,1481,647,0.833,0.19
2024-11-23,IMH,1328,846,0.95,0.334
2024-11-23,KKH,1393,570,0.869,0.347
2024-11-24,SGH,763,976,0.95,0.48
2024-11-24,NUH,1217,828,0.793,0.344
2024-11-24,TTSH,617,569,0.858,0.432
2024-11-24,CGH,1148,798,0.605,0.393
2024-11-24,KTPH,1091,907,0.854,0.538
2024-11-24,AH,1156,552,0.904,0.207
2024-11-24,IMH,1481,805,0.801,0.258
2024-11-24,KKH,1047,762,0.867,0.462
2024-11-25,SGH,782,1241,0.862,0.348
2024-11-25,NUH,1093,340,0.664,0.435
2024-11-25,TTSH,698,801,0.59,0.42
2024-11-25,CGH,940,293,0.509,0.435
2024-11-25,KTPH,641,1416,0.95,0.386
2024-11-25,AH,575,914,0.889,0.594
2024-11-25,IMH,1135,1223,0.889,0.348
2024-11-25,KKH,1018,333,0.638,0.121
2024-11-26,SGH,1363,407,0.784,0.557
2024-11-26,NUH,1001,1029,0.714,0.177
2024-11-26,TTSH,702,803,0.878,0.343
2024-11-26,CGH,1114,494,0.816,0.19
2024-11-26,KTPH,1468,993,0.734,0.405
2024-11-26,AH,1304,480,0.594,0.413
2024-11-26,IMH,1084,647,0.95,0.314
2024-11-26,KKH,1459,526,0.799,0.236
2024-11-27,SGH,571,1321,0.95,0.36
2024-11-27,NUH,760,761,0.754,0.323
2024-11-27,TTSH,551,735,0.821,0.615
2024-11-27,CGH,1096,438,0.632,0.244
2024-11-27,KTPH,1395,460,0.7,0.23
2024-11-27,AH,1320,408,0.723,0.328
2024-11-27,IMH,1299,620,0.95,0.319
2024-11-27,KKH,714,1040,0.877,0.535
2024-11-28,SGH,982,999,0.943,0.378
2024-11-28,NUH,817,1277,0.95,0.206
2024-11-28,TTSH,1425,409,0.706,0.408
2024-11-28,CGH,1178,746,0.95,0.378
2024-11-28,KTPH,1292,786,0.854,0.248
2024-11-28,AH,1142,991,0.872,0.289
2024-11-28,IMH,526,863,0.734,0.415
2024-11-28,KKH,1292,956,0.916,0.334
2024-11-29,SGH,1308,585,0.95,0.314
2024-11-29,NUH,1001,1221,0.941,0.48
2024-11-29,TTSH,568,954,0.821,0.596
2024-11-29,CGH,710,1166,0.904,0.168
2024-11-29,KTPH,1297,718,0.95,0.297
2024-11-29,AH,916,521,0.944,0.335
2024-11-29,IMH,1150,1327,0.95,0.312
2024-11-29,KKH,960,1176,0.924,0.33
2024-11-30,SGH,871,1047,0.718,0.428
2024-11-30,NUH,1070,913,0.806,0.226
2024-11-30,TTSH,1364,791,0.804,0.369
2024-11-30,CGH,1424,703,0.865,0.427
2024-11-30,KTPH,1066,687,0.589,0.292
